2|自然
31BB18|意識消失 - BB - 戸外
31BB181|気絶する, 気が遠くなる - BB - 戸外
31BB19|休憩 - BB - 戸外
31C|精神 (または魂)対身体
31D|人間の人生とその年齢 (若者, 成人, 老人, 等)
31D1|人間の年齢
31D11|最初の年 ~ 人間の年齢
31D110|幼年期 (寓意的な)
31D111|幼児, 乳児 ~ 人間の年齢
31D1111|男児
31D1112|女児
31D112|小児
31D1120|小児期 (寓意的な)
31D1121|小さい子供, よちよち歩きの小児 ~ 人間の年齢
31D11211|よちよち歩きの小児 (男子)
31D11212|よちよち歩きの小児 (女子)
31D1122|小児ないしよちよち歩きの小児と青年時代 (未確定の性別の)
31D11221|少年 (小児ないしよちよち歩きの小児と青年時代)
31D112210|少年期 (寓意的な)
31D11222|少女 (小児ないしよちよち歩きの小児と青年時代)
31D112220|少女時代 (寓意的な)
31D1129|哲学的小児 ~ 錬金術
31D12|青年時代, 若者, 思春期の
31D120|青年時代, 青春期, 'Iuventus'; 'Adolescenza', 'Gioventù' (リーパ)
31D13|思春期の, 若い女性, 乙女
31D130|処女時代
31D14|成人男子
31D140|成人期, 成年; 'Virilità' (リーパ)
31D15|大人の女性
31D150|女性であること
31D16|老人
31D160|老齢, 'Senectus'; 'Vecchiezza' (リーパ)
31D161|beau vieillard'
31D162|醜い老人
31D17|老女
31D171|美しい老女, 'belle vieille'
31D172|醜い老女, 鬼婆
31D2|諸段階に分けられる人間の人生
31D2(...)|諸段階に分けられる人間の人生, 例: 3, 4, 7, 12 段階 (数字 を伴う)
31D21|階段で表される人間の年齢
31D21(...)|階段で表される人間の年齢 (段階の数字 を伴う)
31D3|数十年に分けられる人間の人生
31D30|0-10年
31D31|10-20年
31D32|20-30年
31D33|30-40年
31D34|40-50年
31D35|50-60年
31D36|60-70年
31D37|70-80年
31D38|80-90年
31D39|90-100年
31D4|誕生日
31D4(...)|誕生日 (年数 を伴う)
31D41|... 歳
31D41(...)|... 歳 (年数 を伴う)
31D5|若年対老年; 若者と老人
31D51|大人のように振る舞う子供
31D52|子供のように振る舞う大人
31D6|若返り
31D61|若さの泉, '若返りの泉 (Fontaine de Jouvence)'
31D62|火または煮沸による若返り
31D7|不自然な老化
31D71|paidogeron', すなわち顎髭やその他老年期の兆候をもつ子供または青年
31D8|個人名
31D81|命名日
31D82|個人とその名前
31D83|偽名
31D84|あだ名
31D85|名前の授受
31D9|寿命
31D90|Età in generale' (リーパ)
31D91|長寿
31D910|Vita longa' (リーパ)
31D92|短命
31D920|Velocità della vita humana', 'Vita breve' (リーパ)
31DD3|数十年に分けられる人間の人生 - DD - 100年以上の数十年
31DD30|0-10年 - DD - 100年以上の数十年
31DD31|10-20年 - DD - 100年以上の数十年
31DD32|20-30年 - DD - 100年以上の数十年
31DD33|30-40年 - DD - 100年以上の数十年
31DD34|40-50年 - DD - 100年以上の数十年
31DD35|50-60年 - DD - 100年以上の数十年
31DD36|60-70年 - DD - 100年以上の数十年
31DD37|70-80年 - DD - 100年以上の数十年
31DD38|80-90年 - DD - 100年以上の数十年
31DD39|90-100年 - DD - 100年以上の数十年
31E|人間の死
31E1|死ぬ
31E11|和解 ~ 死ぬ
31E111|遺言を作成する
31E112|親戚の集まり ~ 死にゆく人
31E113|最後の言葉と遺言, 口述する
31E12|臨終
31E121|信仰を持つ死 (平安な死) 対 信仰を持たない死 (死への恐れ)
31E122|平安な死, 幸せな死
31E1221|安楽死, 安楽な死をもたらす
31E123|死戦期, 不安な死; 死への恐れ
31E13|アルス・モリエンディ (Ars moriendi)'
31E14|様々な年齢での死
31E141|死産児
31E142|小児の死
31E143|若者の死
31E144|成人の死
31E15|死ぬことなく天国へ行く, 変換
31E2|死因
31E21|自然死
31E211|老齢での死
31E212|病死
31E213|突然死'
31E22|事故死 (非暴力的な死)
31E221|事故死 ~ 水
31E2211|溺死 (非暴力)
31E2212|水死者
31E222|事故死 ~ 温度
31E2221|熱による事故死
31E22211|事故死 ~ 火
31E2222|事故死 ~ 風邪
31E223|事故死 ~ 内部原因
31E2231|事故死 ~ 飢え
31E2232|事故死 ~ 渇き
31E2233|事故死 ~ 空気の欠乏, 窒息
31E2234|事故死 ~ 毒
31E224|物体落下による事故死
31E225|転倒の影響で死ぬ
31E228|自然環境の影響による死, 特に自然災害
31E229|人間の活動、通行中、仕事中等の望まぬ影響のよって引き起こされる死
31E23|暴力的な死, 殺される; 誤った取り扱いや虐待をされる; 死を求める
31E231|暴力的な死 ~ 要素
31E2311|暴力的な死 ~ 水
31E23111|溺死する (暴力的な死 ~ 水)
31E231111|綱で縛って、船底をくぐらせる (刑罰)
31E23112|執拗な滴下 (暴力的な死 ~ 水)
31E2312|暴力的な死 ~ 火
31E23121|火刑による暴力的な死; 積み薪
31E231211|火刑格子炮ほうによる暴力的な死
31E23122|火で体の部位を拷問することによる暴力死
31E231221|茹でられることによる暴力的な死
31E23123|電気処刑による暴力的な死
31E231231|電気椅子での暴力的な死
31E2313|暴力的な死 ~ 土
31E23131|生き埋め (暴力的な死)
31E231311|完全に埋められる (暴力的な死)
31E231312|部分的に埋められる
31E23132|生きながら壁に埋められる (暴力的な死)
31E2314|暴力的な死 ~ 空気
31E23141|空気の剥奪, 窒息
31E23142|ガス中毒による暴力的な死; 窒息
31E23143|暴力的な死 ~ 危険な煙
31E232|暴力的な死 ~ 温度
31E2321|熱による暴力的な死 (たぎった鉛, 燃える炭, 等)
31E2322|寒さによる暴力的な死
31E23221|凍えによる暴力的な死
31E233|暴力的な死 ~ 内部原因
31E2331|飢えによる暴力的な死
31E23319|過食、強制給餌による暴力的な死
31E2332|渇きによる暴力的な死
31E2333|毒による暴力的な死
31E23331|食中毒による暴力的な死
31E23332|毒入りの飲み物による暴力的な死
31E233321|毒杯による暴力的な死
31E23333|有毒動物に噛まれるまたは刺されることによる暴力的な死
31E233331|ヘビ咬傷による暴力的な死
31E23334|毒物による暴力的な死
31E23335|有毒な注射による暴力的な死
31E234|殴打、蹴り、刺突による暴力的な死, 等
31E2341|暴力的な死 ~ 重いものを投げる
31E23411|石打による暴力的な死
31E2342|頭部の殴打による暴力的な死
31E23421|頭部を物体で殴打されることによる暴力的な死
31E23422|頭部を飛び道具で殴打されることよる暴力的な死
31E23423|頭部を素手で殴打されることによる暴力的な死
31E2343|その他の場所での殴打による暴力的な死
31E23431|鞭打ちによる暴力的な死
31E2344|やすりがけによる暴力的な死
31E2345|刺突による暴力的な死
31E23451|側面から釘で貫通された樽の中での暴力的な死
31E2346|武器による暴力的な死
31E23461|矢(複数の矢)による暴力的な死
31E23462|馬上槍、手槍による暴力的な死
31E23463|割くまたは殴打の武器による暴力的な死
31E234631|剣による暴力的な死
31E234632|短剣、ナイフによる暴力的な死
31E2347|火器による暴力的な死
31E23471|爆弾、手榴弾による暴力的な死
31E23472|一斉射撃による暴力的な死
31E2348|暴力的な死 ~ 投げられる (高いところから), 穴に投げ込まれる
31E23481|暴力的な死 ~ はねぶたから投げられる
31E235|暴力的な死 ~ 虐待, 拷問
31E2351|引っ張ることによる暴力的な死
31E2352|曲げることによる暴力的な死
31E2353|異常な位置に拘束されることによる暴力的な死
31E23531|車輪上の暴力的な死
31E23532|車や動物の後ろに縛られ、結び付けられることによる暴力的な死
31E2354|首を絞められることによる暴力的な死
31E23541|潰されることによる暴力的な死
31E2355|吊るされることによる暴力的な死
31E2356|磔刑による暴力的な死
31E23561|上向きの磔刑による暴力的な死
31E23562|逆さの磔刑による暴力的な死
31E23563|X字の十字架への磔刑による暴力的な死
31E236|切断または不具にすることによる暴力的な死
31E2361|骨折による暴力的な死
31E2362|切断、のこ引き、引き裂きにより身体の部分が取り除かれたことによる暴力的な死
31E23621|斬首による暴力的な死
31E236211|暴力的な死 ~ ギロチンによる斬首
31E236212|斬首された人の頭部のない身体
31E236219|斬首された人の頭部
31E2362191|皿の上の斬首された人の頭部
31E2362192|柱や棒の上の斬首された人の頭部
31E2362193|斬首された人の頭部の虐待
31E23622|舌を引き裂かれることによる暴力的な死
31E23623|切腹や腸を引き出されることによる暴力的な死
31E23624|四つ裂きによる暴力的な死
31E23625|目潰しによる暴力的な死
31E2363|皮剥による暴力的な死
31E2364|動脈の開放による暴力的な死
31E2365|野生動物のいるところへ投げ入れることによる暴力的な死
31E237|心理的な手段による暴力的な死
31E238|死を求める, 自殺
31E2381|自己犠牲, より高い目的のための奉仕における死
31E2382|絶望からの自殺
31E3|死体
31E31|死亡証明, 検視解剖, 死後検査
31E311|鼻の下に羽または鏡を置くことによって最後の息の放出を確認する
31E32|仮死
31E321|蘇生 (を試みる), 例: 人工呼吸による
31E33|(死体の) 腐敗 
31E331|自然原因により保存された死体
31E3311|ファルンの炭鉱作業員
31E3312|自然なミイラ化
31E34|死者の発見
31E4|死から蘇る
31E5|生対死
31E51| (3人の) 生存者と (3人の) 死者の出会い
31E52|アルカディアにも我はあり (Et in Arcadia ego)'
31EE22|事故死 (非暴力的な死) - EE - 事故で負傷する (無関係な死)
31EE221|事故死 ~ 水 - EE - 事故で負傷する (無関係な死)
31EE2211|溺死 (非暴力) - EE - 事故で負傷する (無関係な死)
31EE2212|水死者 - EE - 事故で負傷する (無関係な死)
31EE222|事故死 ~ 温度 - EE - 事故で負傷する (無関係な死)
31EE2221|熱による事故死 - EE - 事故で負傷する (無関係な死)
31EE22211|事故死 ~ 火 - EE - 事故で負傷する (無関係な死)
31EE2222|事故死 ~ 風邪 - EE - 事故で負傷する (無関係な死)
31EE223|事故死 ~ 内部原因 - EE - 事故で負傷する (無関係な死)
31EE2231|事故死 ~ 飢え - EE - 事故で負傷する (無関係な死)
31EE2232|事故死 ~ 渇き - EE - 事故で負傷する (無関係な死)
31EE2233|事故死 ~ 空気の欠乏, 窒息 - EE - 事故で負傷する (無関係な死)
31EE2234|事故死 ~ 毒 - EE - 事故で負傷する (無関係な死)
31EE224|物体落下による事故死 - EE - 事故で負傷する (無関係な死)
31EE225|転倒の影響で死ぬ - EE - 事故で負傷する (無関係な死)
31EE228|自然環境の影響による死, 特に自然災害 - EE - 事故で負傷する (無関係な死)
31EE229|人間の活動、通行中、仕事中等の望まぬ影響のよって引き起こされる死 - EE - 事故で負傷する (無関係な死)
31EE23|暴力的な死, 殺される; 誤った取り扱いや虐待をされる; 死を求める - EE - 不確実な死; 負傷者
31EE231|暴力的な死 ~ 要素 - EE - 不確実な死; 負傷者
31EE2311|暴力的な死 ~ 水 - EE - 不確実な死; 負傷者
31EE23111|溺死する, '板歩きの刑' (暴力的な死 ~ 水) - EE - 不確実な死; 負傷者
31EE231111|綱で縛って、船底をくぐらせる (刑罰) - EE - 不確実な死; 負傷者
31EE23112|執拗な滴下 (暴力的な死 ~ 水) - EE - 不確実な死; 負傷者
31EE2312|暴力的な死 ~ 火 - EE - 不確実な死; 負傷者
31EE23121|火刑による暴力的な死; 積み薪 - EE - 不確実な死; 負傷者
31EE231211|火刑格子炮ほうによる暴力的な死 - EE - 不確実な死; 負傷者
31EE23122| 火で体の部位を拷問することによる暴力死死 - EE - 不確実な死; 負傷者
31EE231221|茹でられることによる暴力的な死 - EE - 不確実な死; 負傷者
31EE23123|電気処刑による暴力的な死 - EE - 不確実な死; 負傷者
31EE231231|電気椅子での暴力的な死 - EE - 不確実な死; 負傷者
31EE2313|暴力的な死 ~ 土 - EE - 不確実な死; 負傷者
31EE23131|生き埋め (暴力的な死) - EE - 不確実な死; 負傷者
31EE231311|完全に埋められる (暴力的な死) - EE - 不確実な死; 負傷者
31EE231312|部分的に埋められる - EE - 不確実な死; 負傷者
31EE23132|生きながら壁に埋められる (暴力的な死) - EE - 不確実な死; 負傷者
31EE2314|暴力的な死 ~ 空気 - EE - 不確実な死; 負傷者
31EE23141|空気の剥奪, 窒息 - EE - 不確実な死; 負傷者
31EE23142|ガス中毒による暴力的な死; 窒息 - EE - 不確実な死; 負傷者
31EE23143|暴力的な死 ~ 危険な煙 - EE - 不確実な死; 負傷者
31EE232|暴力的な死 ~ 温度 - EE - 不確実な死; 負傷者
31EE2321|熱による暴力的な死 (たぎった鉛, 燃える炭, 等) - EE - 不確実な死; 負傷者
31EE2322|寒さによる暴力的な死 - EE - 不確実な死; 負傷者
31EE23221|凍えによる暴力的な死 - EE - 不確実な死; 負傷者
31EE233|暴力的な死 ~ 内部原因 - EE - 不確実な死; 負傷者
31EE2331|飢えによる暴力的な死 - EE - 不確実な死; 負傷者
31EE23319|過食、強制給餌による暴力的な死 - EE - 不確実な死; 負傷者
31EE2332|渇きによる暴力的な死 - EE - 不確実な死; 負傷者
31EE2333|毒による暴力的な死 - EE - 不確実な死; 負傷者
31EE23331|食中毒による暴力的な死 - EE - 不確実な死; 負傷者
31EE23332|毒入りの飲み物による暴力的な死 - EE - 不確実な死; 負傷者
31EE233321|毒杯による暴力的な死 - EE - 不確実な死; 負傷者
31EE23333|有毒動物に噛まれるまたは刺されることによる暴力的な死 - EE - 不確実な死; 負傷者
31EE233331|ヘビ咬傷による暴力的な死 - EE - 不確実な死; 負傷者
31EE23334|毒物による暴力的な死 - EE - 不確実な死; 負傷者
31EE23335|有毒な注射による暴力的な死 - EE - 不確実な死; 負傷者
31EE234|殴打、蹴り、刺突による暴力的な死, 等 - EE - 不確実な死; 負傷者
31EE2341|暴力的な死 ~ 重いものを投げる - EE - 不確実な死; 負傷者
31EE23411|石打による暴力的な死 - EE - 不確実な死; 負傷者
31EE2342|頭部の殴打による暴力的な死 - EE - 不確実な死; 負傷者
31EE23421|頭部を物体で殴打されることによる暴力的な死 - EE - 不確実な死; 負傷者
31EE23422|頭部を飛び道具で殴打されることよる暴力的な死 - EE - 不確実な死; 負傷者
31EE23423|頭部を素手で殴打されることによる暴力的な死 - EE - 不確実な死; 負傷者
31EE2343|その他の場所での殴打による暴力的な死 - EE - 不確実な死; 負傷者
31EE23431|鞭打ちによる暴力的な死 - EE - 不確実な死; 負傷者
31EE2344|やすりがけによる暴力的な死 - EE - 不確実な死; 負傷者
31EE2345|刺突による暴力的な死 - EE - 不確実な死; 負傷者
31EE23451|側面から釘で貫通された樽の中での暴力的な死 - EE - 不確実な死; 負傷者
31EE2346|武器による暴力的な死 - EE - 不確実な死; 負傷者
31EE23461|矢(複数の矢)による暴力的な死 - EE - 不確実な死; 負傷者
31EE23462|馬上槍、手槍による暴力的な死 - EE - 不確実な死; 負傷者
31EE23463|割くまたは殴打の武器による暴力的な死 - EE - 不確実な死; 負傷者
