2|Nature
32B311(BULGARIANS)|Européens: Bulgares
32B311(CROATS)|Européens: Croates
32B311(CZECHS)|Européens: Tchèques
32B311(DANES)|Européens: Danois
32B311(DUTCH)|Européens: Néerlandais
32B311(ENGLISH)|Européens: Anglais
32B311(FLEMINGS)|Européens: Flamands
32B311(FRENCH)|Européens: Français
32B311(GERMANS)|Européens: Allemands
32B311(GREEKS)|Européens: Grecs
32B311(HUNGARIANS)|Européens: Hongrois
32B311(IRISH)|Européens: Irlandais
32B311(ITALIANS)|Européens: Italiens
32B311(POLES)|Européens: Polonais
32B311(PORTUGUESE)|Européens: Portugais
32B311(RUMANIANS)|Européens: Roumains
32B311(RUSSIANS)|Européens: Russes
32B311(SCOTS)|Européens: Écossais
32B311(SERBIANS)|Européens: Serbes
32B311(SLAVS)|Européens: Slaves
32B311(SLOVAKS)|Européens: Slowakiens
32B311(SPANIARDS)|Européens: Espagnols
32B311(SWEDES)|Européens: Suédois
32B311(WALLOONS)|Européens: Wallons
32B312|(descendants) d'émigrants européens, personne émigrant d'Europe
32B312(...)|(descendants) d'émigrants européens, personne émigrant d'Europe (avec NOM de DESTINATION)
32B312(AMERICA)|(descendants) d'émigrants européens en Amérique
32B312(AUSTRALIA)|(descendants) d'émigrants européens en Australie
32B313|Immigrants européens, personne migrant vers l'Europe
32B313(...)|Immigrants européens (avec NOM D'ORIGINE)
32B313(MOROCCO)|Immigrants européens du Maroc
32B313(SRI LANKA)|Immigrants européens du Sri Lanka
32B32|Peuples africains, Africains
32B32(...)|Peuples africains, Africains (avec NOM)
32B32(BEDOUINS)|Africains: Bédouins
32B32(TUNISIANS)|Africains: Tunisiens
32B321|peuples (autochtones) d'Afrique subsaharienne
32B321(...)|peuples (autochtones) d'Afrique subsaharienne (avec NOM)
32B321(BANTUS)|peuple d'Afrique subsaharienne: peuples Bantous
32B321(NIGERIANS)|peuple d'Afrique subsaharienne: Nigérians
32B3211|Américains d'origine africaine, Afro-Américains
32B3212|(descendants) d'émigrants africains, personne émigrant d'Afrique
32B3212(...)|(descendants de) émigrants africains, personne émigrant d'Afrique (avec NOM de DESTINATION)
32B3212(AMERICA)|(descendants) d'émigrants africains en Amérique
32B3212(GREAT BRITAIN)|(descendants) d'émigrants africains en Grande-Bretagne
32B3212(ISRAEL)|(descendants) d'émigrants africains en Israël
32B3213|Immigrants africains, personne migrant vers l'Afrique
32B3213(...)|Immigrants africains (avec NOM D'ORIGINE)
32B3213(GREAT BRITAIN)|Immigrants africains de Grande-Bretagne
32B3213(INDIA)|Immigrants africains d'Inde
32B3213(THE NETHERLANDS)|Immigrants africains des Pays-Bas
32B33|Peuples asiatiques, Asiatiques
32B33(...)|Peuples asiatiques, Asiatiques (avec NOM)
32B33(INDIANS)|Peuples asiatiques, Asiatiques: Indiens
32B33(PERSIANS)|Peuples asiatiques, Asiatiques: Perses
32B33(TURKS)|Peuples asiatiques, Asiatiques: Turcs
32B331|peuples autochtones d'Asie centrale et orientale
32B3311|Chinois
32B3312|Japonais
32B3313|Mongols
32B3314|Coréens
32B332|(descendants) d'émigrants asiatiques, personne émigrant d'Asie
32B332(...)|(descendants) d'émigrants asiatiques (avec NOM de DESTINATION)
32B332(AUSTRALIA)|(descendants) d'émigrants asiatiques en Australie
32B333|Immigrants asiatiques, personne migrant vers l'Asie
32B333(...)|Immigrants asiatiques (avec NOM D'ORIGINE)
32B333(EUROPE)|Immigrants asiatiques d'Europe
32B34|Peuples américains, américains
32B341|peuples autochtones des régions arctiques américaines
32B341(...)|peuples autochtones des régions arctiques américaines (avec NOM)
32B341(INUIT)|peuples autochtones des régions arctiques: Inuit
32B341(INUPIAT)|peuples autochtones des régions arctiques: Inupiat
32B341(YUPIK)|peuples autochtones des régions arctiques: Yupik
32B342|peuples autochtones d'Amérique du Nord
32B342(...)|peuples autochtones d'Amérique du Nord (avec NOM)
32B342(SHOSHONE)|peuples autochtones d'Amérique du Nord: Shoshone
32B342(SIOUX)|peuples autochtones d'Amérique du Nord: Sioux
32B343|peuples autochtones d'Amérique centrale
32B344|peuples autochtones d'Amérique du Sud
32B345|peuples autochtones des Caraïbes
32B346|(descendants) d'émigrants américains, personne émigrant d'Amérique
32B346(...)|(descendants de) émigrants américains (avec NOM de DESTINATION)
32B346(JAPAN)|(descendants) d'émigrants américains au Japon
32B347|Immigrants américains, personne migrant vers l'Amérique
32B347(...)|Immigrants américains, (avec NOM D'ORIGINE)
32B347(IRELAND)|Immigrants américains: Irlande
32B347(SOMALIA)|Immigrants américains: Somalie
32B35|Peuples australiens et océaniens, Australiens et océaniens
32B351|peuples autochtones d'Australie et d'Océanie
32B351(...)|peuples autochtones d'Australie et d'Océanie (avec NAME)
32B351(PAPUANS)|peuples autochtones d'Australie et d'Océanie: Papous
32B351(POLYNESIANS)|peuples autochtones d'Australie et d'Océanie: Polynésiens
32B351(NARUNGGA)|peuples autochtones d'Australie et d'Océanie: Narungga
32B352||(descendants) d'émigrants australiens et océaniens, personnes émigrant d'Australie ou d'Océanie
32B352(...)|(descendants) d'émigrants australiens et océaniens (avec NOM de DESTINATION)
32B353|Immigrants australiens et océaniens, personne migrant vers l'Australie ou l'Océanie
32B353(...)|Immigrants australiens et océaniens (avec NOM D'ORIGINE)
32B36|peuples 'primitifs', 'pré-modernes'
32B37|Peuples pygmées (dans la légende, la littérature et l'ethnographie)
32B371|Peuples pygmées africains
32B371(...)|Peuples pygmées africains (avec NOM)
32B371(AKA)|Peuples pygmées africains: Aka
32B3711|San
32B3712|Khoikhoi
32B372|Peuples pygmées néo-guinéens
32B38|personnes de racines mixtes
32B381|personnes d'ascendance afro-caucasienne
32B382|personnes d'ascendance européenne et asiatique
32B383|personnes d'ascendance espagnole et indigène sud-américaine
32B39|(encore d'autres) races et peuples humains
32B39(...)|(encore d'autres) races et peuples humains (avec NOM)
32C|classification scientifique des races humaines
33|relations entre personnes individuelles
33A|relations non-agressives
33A1|saluer
33A11|se découvrir la tête, donner un coup de chapeau
33A12|se serrer la main, 'dextrarum junctio'
33A13|se rencontrer
33A131|présenter
33A1311|carte de visite
33A132|reconnaître, identifier
33A14|s'embrasser, s'étreindre
33A15|poser la main sur l'épaule d'une autre personne
33A2|se quitter, adieux
33A21|prier quelqu'un de ne pas s'en aller
33A3|rendre visite; recevoir des invités; visite élégante
33A31|frapper à la porte
33A32|félicitations
33A33|condoléances
33A34|personne s'adressant à un groupe, orateur
33A341|conteur; écouter un conteur
33A35|conversation, dialogue; tableau de genre, scène d'intérieur
33A350|'Conversatione' (Ripa)
33A39|compagnie de moeurs légères
33A4|apporter des présents; échanger de cadeaux
33A41|les présents étant acceptés
33A49|les présents étant refusés
33A5|amis
33A51|amitié unilatérale
33A52|main sur l'épaule (amis)
33A53|bras dessus, bras dessous (amis)
33A54|'album amicorum', 'liste d'amis'
33A58|réconciliation
33A59|mauvais compagnons
33A6|sauver un compagnon en péril
33A61|secours, assistance (à un compagnon en péril)
33A610|'Ajuto', 'Soccorso' (Ripa)
33A62|libérer (un compagnon en péril)
33A7|voisin
33A71|partenaire
33A711|partenaires inégaux
33A8|double, sosie
33A81|remplaçant, doublure
33B|relations agressives, hostilité, animosité
33B1|querelle, dispute
33B10|'Lite' (Ripa)
33B11|se moquer, insulter; taquiner
33B111|faire un pied de nez (geste de la main, doigts écartés, et pouce appuyé sur le nez)
33B12|accuser
33B13|calomnie
33B14|comportement menaçant, défier
33B2|combattre en duel
33B3|se battre
33B31|bagarre à coups de poings
33B32|donner un coup de pied
33B33|gifle
33B4|enlever, rapt
33B41|kidnapper
33B5|ennemi
33B51|adversaire
33B6|tuer ~ relations agressives
33B60|'Homicidio' (Ripa)
33B9|fuite, s'enfuir; poursuite
33B90|'Fuga', 'Fuga popolare', 'Persecutione' (Ripa)
33B91|sich verstecken
33C|relations entre les sexes
33C1|influence pernicieuse des femmes, 'femmes fatales'
33C11|Aristote et Phyllis
33C12|Virgile dans le panier
33C121|la vengeance de Virgile : des hommes allument des chandelles au derrière de Phyllis
33C13|Alexandre et Candace
33C2|amoureux; faire la cour, flirter
33C21|faire la cour
33C211|le coup de foudre
33C2111|regarder, contempler son (sa) bien-aimé(e) endormi(e)
33C212|fixer un rendez-vous
33C2121|l'amant(e) avec une lettre d'amour, un billet doux
33C213|sérénade à la bien-aimée
33C214|présents offerts au (à la) bien-aimé(e)
33C2141|la Saint-Valentin
33C215|l'amant(e) couronné(e) de fleurs
33C216|un des amants seul (p.ex. se languissant loin de l'aimé(e))
33C2161|l'amant seul (p.ex. se languissant loin de l'aimée)
33C2162|l'amante seule (p.ex. se languissant loin de l'aimé)
33C217|amour caché
33C2171|amour caché découvert
33C218|amour naissant
33C219|amour malheureux; séduction
33C22|rendez-vous d'amoureux
33C221|un amoureux attendant l'autre
33C222|l'amant entrant par la fenêtre
33C2221|amant hissé dans un panier
33C223|amants s'enfermant dans leur lieu de rendez-vous
33C224|graver un coeur et des initiales sur un objet, p.ex. sur un tronc d'arbre
33C2241|uniquement les signes gravés (des amants)
33C225|départ, prendre congé (de son amant)
33C226|rencontre interrompue, amants pris en flagrant délit
33C2261|le guet à la fenêtre ~ rendez-vous d'amoureux
33C2262|les amoureux épiés
33C227|amoureux mis en contact par l'intermédiaire d'un tiers
33C229|l'amant chassé; soupirant éconduit
33C2291|un vase de nuit est déversé d'en haut ~ soupirant (éconduit) chassé
33C23|couple d'amoureux
33C231|dans les bras l'un de l'autre (amoureux)
33C232|(amoureux) qui s'embrassent
33C2321|baiser la main (amoureux)
33C233|amoureux entrelacés, 'symplegma'
33C234|(amoureux) qui se caressent
33C2340|'Carezze amatorie' (Ripa)
33C235|jeux de mains entre amoureux
33C236|prise de bec, dispute, bouderie
33C239|fin d'une aventure amoureuse
33C29|les amis envieux; spectateurs critiquant ~ couple d'amoureux
33C3|amour non réciproque; poursuite; choix difficile
33C31|amour non réciproque
33C311|femme en fuite (amour non réciproque)
33C3111|femme, qui dans sa fuite, perd quelque chose (habillement, souliers, etc.)
33C312|amant désertant la femme
33C3121|femme abandonnée
33C313|femme accusant l'homme, qui l'a abandonnée
33C314|homme en fuite (amour non réciproque)
33C32|à la poursuite d'une femme, rôdeur
33C321|rivalité entre hommes pour l'amour d'une femme; se disputer les faveurs d'une femme; 'Rivalità' (Ripa)
33C3211|rivalité entre femmes pour l'amour d'un homme; lutte pour la culotte; 'andouille'
33C322|faire tomber les amants d'un arbre avec une trique
33C3221|faire tomber les amants d'un arbre en jetant des objets
33C323|Peines d'amour perdues (avec intervention réussie d'un tiers)
33C3231|le tiers réussissant
33C33|le choix (difficile) ~ faire la cour
33C331|éliminer les candidats
33C332|choisir les yeux bandés (un partenaire)
33C333|choix entre richesse et jeunesse
33C34|loterie de mariage
33C341|rendez-vous par ordinateur
33C4|coït, accouplement, relation sexuelle
33C41|accouplement d'un homme et d'une femme
33C411|scènes scabreuses, pornographie
33C412|fellation
33C413|cunnilinctus (cunnilingus)
33C42|défloration, perte de virginité (et ses symboles)
33C421|perte de virginité symbolisée
33C4211|'la cruche cassée' (perte de virginité symbolisée)
33C4212|la cage à oiseaux ouverte (perte de virginité symbolisée)
33C43|après l'accouplement
33C44|femme déchue
33C45|contact sexuel ~ enfant
33C451|pédophilie, relation sexuelle entre adultes et enfants
33C452|relation sexuelle entre enfants
33C46|masturbation, onanisme
33C47|rapports sexuels en groupe
33C48|sodomie, rapport sexuel entre humains et animaux
33C49|viol
33C491|la victime ~ viol
33C5|prostitution
33C51|maison de prostitution, maison close
33C511|l'homme est dérobé, volé (scène de maison close)
33C512|expulsion de l'homme qui s'est fait voler (scène de maison close)
33C52|prostituée
33C521|courtisane, hétaïre
33C5211|'Lais Corinthiaca'
33C53|scène de marieur(se)
33C531|entremetteuse
33C54|sous-maîtresse, tenancière de maison close
33C55|maquereau (scène de maison close)
33C551|homme du Milieu, 'jules'
33C56|qui racole, sollicite dans la rue ~ prostitution
33C561|qui sollicite, racole à la fenêtre ~ prostitution
33C57|traite des blanches ~ prostitution
33C571|commerce d'enfants ~ prostitution
33C6|amour homosexuel
33C61|pédérastie, rapport sexuel entre un homme et un garçon
33C62|sodomie, rapport sexuel entre hommes
33C7|puissance et impuissance sexuelle
33C71|castration
33C711|personne châtrée
33C72|aphrodisiaques
33C721|moyens pour préserver sa puissance sexuelle
33C729|anaphrodisiaques
33C8|inclinaison amoureuse, désir
33C81|chasteté vs sensualité
33C811|sensualité
33C8110|'Libidine', 'Voluttà' (Ripa)
33C812|chasteté
33C8120|'Castità', 'Pudicitia', 'Vergogna honesta' (Ripa)
33C8121|ceinture de chasteté
33C8122|preuve de chasteté
33C813|sauvegarde de la virginité
33C82|l'amour profane vs l'amour sacré
33C83|l'amour courtois vs l'amour
33C84|l'amour courtois
33C85|amour libre
33C851|promiscuité, fantasmes sur un monde où règne l'amour libre
33C86|séducteur
33C861|'Don Juan' (séducteur)
33C862|Barbebleue
33C87|voyeur
33C89|perversions et aberrations sexuelles; représentations scatologiques
33C891|sadisme
33C8911|flagellation ~ perversité sexuelle
33C892|masochisme
33C893|fétichisme ~ perversité sexuelle
33C9|l'Amour : 'Frau Minne' et autres allégories
