2|Nature
31EE23421|násilná smrt úderem předmětu do hlavy - EE - smrt není jistá; zraněná osoba
31EE23422|násilná smrt úderem střely do hlavy - EE - smrt není jistá; zraněný člověk
31EE23423|násilná smrt úderem ruky do hlavy - EE - smrt není jistá; zraněná osoba
31EE2343|violent death by blows elsewhere - EE - death not certain; wounded person
31EE23431|violent death by scourging - EE - death not certain; wounded person
31EE2344|violent death by rasping - EE - death not certain; wounded person
31EE2345|violent death by pricking - EE - death not certain; wounded person
31EE23451|násilná smrt v sudu s hřebíky probodnutými po stranách - EE - smrt není jistá; zraněná osoba
31EE2346|violent death by weapon - EE - death not certain; wounded person
31EE23461|violent death by arrow(s) - EE - death not certain; wounded person
31EE23462|violent death by lance, spear - EE - death not certain; wounded person
31EE23463|násilná smrt sečnými a údernými zbraněmi - EE - smrt není jistá; zraněná osoba
31EE234631|violent death by sword - EE - death not certain; wounded person
31EE234632|violent death by dagger, knife - EE - death not certain; wounded person
31EE2347|violent death by firearms - EE - death not certain; wounded person
31EE23471|violent death by bomb, hand-grenade - EE - death not certain; wounded person
31EE23472|violent death by fusillade - EE - death not certain; wounded person
31EE2348|násilná smrt ~ shození (z výšky), shození do jámy - EE - smrt není jistá; zraněný člověk
31EE23481|násilná smrt ~ prohození padacími dveřmi - EE - smrt není jistá; zraněný člověk
31EE235|violent death ~ maltreatment, torture - EE - death not certain; wounded person
31EE2351|violent death by stretching - EE - death not certain; wounded person
31EE2352|violent death by bending - EE - death not certain; wounded person
31EE2353|násilná smrt spoutáním v neobvyklé poloze - EE - smrt není jistá; zraněná osoba
31EE23531|násilná smrt lámáním v kole - EE - smrt není jistá; zraněná osoba
31EE23532|násilná smrt spoutáním, svázáním, za vozidlem nebo zvířetem - EE - smrt není jistá; zraněná osoba
31EE2354|violent death by strangling - EE - death not certain; wounded person
31EE23541|violent death by pressing - EE - death not certain; wounded person
31EE2355|violent death by hanging - EE - death not certain; wounded person
31EE2356|violent death by crucifixion - EE - death not certain; wounded person
31EE23561|violent death by crucifixion upright - EE - death not certain; wounded person
31EE23562|violent death by crucifixion upside down - EE - death not certain; wounded person
31EE23563|násilná smrt ukřižováním na kříži ve tvaru X - EE - smrt není jistá; zraněný člověk
31EE236|násilná smrt zohavením nebo zmrzačením - EE - smrt není jistá; zraněná osoba
31EE2361|násilná smrt polámáním kostí - EE - smrt není jistá; zraněná osoba
31EE2362|násilná smrt odstraněním částí těla řezáním, řezáním, trháním - EE - smrt není jistá; zraněná osoba
31EE23621|violent death by beheading - EE - death not certain; wounded person
31EE236211|violent death ~ beheading by guillotine - EE - death not certain; wounded person
31EE236212|bezhlavé tělo sťaté osoby - EE - smrt není jistá; zraněná osoba
31EE236219|hlava sťaté osoby - EE - smrt není jistá; zraněná osoba
31EE2362191|hlava sťaté osoby na talíři - EE - smrt není jistá; zraněná osoba
31EE2362192|hlava sťatého na kůlu - EE - smrt není jistá; zraněný člověk
31EE2362193|špatné zacházení s hlavou sťaté osoby - EE - smrt není jistá; zraněná osoba
31EE23622|násilná smrt vytržením jazyka - EE - smrt není jistá; zraněná osoba
31EE23623|násilná smrt vykucháním, vytržením střev - EE - smrt není jistá; zraněná osoba
31EE23624|violent death by quartering - EE - death not certain; wounded person
31EE23625|violent death by blinding - EE - death not certain; wounded person
31EE2363|violent death by flaying - EE - death not certain; wounded person
31EE2364|násilná smrt otevřením tepen - EE - smrt není jistá; zraněná osoba
31EE2365|násilná smrt předhozením divoké zvěři - EE - smrt není jistá; zraněný člověk
31EE237|violent death by psychological means - EE - death not certain; wounded person
31EE238|seeking death, suicide - EE - death not certain; wounded person
31EE2381|sebeobětování, smrt ve službě vyššímu cíli - EE - smrt není jistá; zraněný člověk
31EE2382|sebevražda ze zoufalství - EE - smrt není jistá; zraněný člověk
31F|symboly a personifikace smrti
31F1|symboly smrti
31F11|hlava smrti, lebka (symbol smrti)
31F111|skull as danger signal
31F12|kosti (symbol smrti)
31F2|personifikace smrti; "Morte" (Ripa)
31F21|Death as child
31F22|Death as youth
31F23|Death as man
31F24|Death as old man
31F25|Death as (rotting) corpse
31F26|Death as skeleton
31F27|Death as devilish being
31F3|tanec smrti; smrt spolu s jednou nebo více lidskými bytostmi
31F31|Tanec smrti s více než jedním člověkem
31F31(...)|Tanec smrti s více než jednou lidskou bytostí (s ČÍSLEM) osob
31F32|Tanec smrti s jednou osobou
31F33|Smrt bojuje se životem nebo s živými
31F331|Smrt vítězí nad životem nebo nad živými
31F34|Death conquered
31FF2|personifikace smrti; "Morte" (Ripa) - FF - smrt jako žena
31FF21|Death as child - FF - Death as female
31FF22|Death as youth - FF - Death as female
31FF23|Death as man - FF - Death as female
31FF24|Death as old man - FF - Death as female
31FF25|Death as (rotting) corpse - FF - Death as female
31FF26|Death as skeleton - FF - Death as female
31FF27|Death as devilish being - FF - Death as female
31G|duše
31G1|duše během života
31G2|duše během smrti
31G3|duše po smrti
31G31|duše opouští tělo v podobě malého člověka
31G311|duše vynesená anděly do nebe
31G32|duše cestuje
31G321|loď mrtvých
31G322|anděl, který vede duši do nebe, "psychopompos
31G33|duše zkoumána; duše před svým soudcem
31G331|vážení duše
31G332|otevření knihy života
31G34|duše odsouzena; "Anima dannata" (Ripa)
31G35|andělé a ďáblové bojují o duši
31G36|duše, která jde ke svému poslednímu cíli
31G361|ďábel odnáší duši
31G4|duše ve věčnosti
32|lidské typy; národy a národnosti
32A|human types
32A1|čtyři temperamenty; "Complessione" (Ripa)
32A11|choleric temperament
32A110|'Colerico (per il fuoco)' (Ripa)
32A12|sanguine temperament
32A120|'Sanguigno (per l'aria)' (Ripa)
32A13|phlegmatic temperament
32A130|'Flemmatico (per l'acqua)' (Ripa)
32A14|melancholic temperament
32A140|'Malenconico (per la terra)', 'Malinconia' (Ripa)
32A141|'Weltschmerz'
32A2|tlustý a hubený (lidské typy)
32A21|fat (human type)
32A210|'Grassezza' (Ripa)
32A211|steatopyge (human type)
32A22|thin (human type)
32A3|optimista a pesimista (lidské typy)
32A31|optimist
32A32|pessimist
32A4|various human types
32A41|ascetic
32A42|coward
32A43|glutton
32A44|miser
32A45|parasite, sponger
32A46|sluggard
32A49|other human types
32A49(...)|ostatní lidské typy (s JMÉNEM typu)
32A5|caricatures (human types)
32A6|physiognomy
32A61|phrenology
32A62|chirognomy
32A7|characters (human types)
32A8|passions, emotions, affections
32B|peoples; ethnic groups; nationalities
32B1|prehistoric man
32B11|rekonstrukce pravěkého člověka
32B11(...)|rekonstrukce pravěkého člověka (s NAME)
32B11(NEANDERTHAL)|rekonstrukce pravěkého člověka: Neandrtálec
32B12|rekonstrukce života a kultury pravěkého člověka
32B2|"historické" národy a národnosti
32B2(...)|historické národy a národnosti (s JMÉNY)
32B2(AMBRONES)|historical peoples: Ambrones
32B2(AZTEC)|historical peoples: Aztec
32B2(BATAVIANS)|historical peoples: Batavians
32B2(CARIANS)|historical peoples: Carians
32B2(CARTHAGINIANS)|historical peoples: Carthaginians
32B2(GAULS)|historical peoples: Gauls
32B2(GOTHS)|historical peoples: Goths
32B2(LYDIANS)|historical peoples: Lydians
32B2(OSCI)|historical peoples: Osci
32B2(PHOENICIANS)|historical peoples: Phoenicians
32B2(ROMANS)|historical peoples: Romans
32B2(SCYTHIANS)|historical peoples: Scythians
32B2(TEUTONS)|historical peoples: Teutons
32B2(THRACIANS)|historical peoples: Thracians
32B3|národy a národnosti (jiné než prehistorické nebo "historické")
32B31|European peoples
32B311|indigenous Europeans peoples
32B311(...)|původní evropské národy (s NÁZVEM)
32B311(ALBANIANS)|Europeans: Albanians
32B311(BELGIANS)|Europeans: Belgians
32B311(BRITONS)|Europeans: Britons
32B311(BULGARIANS)|Europeans: Bulgarians
32B311(CROATS)|Europeans: Croats
32B311(CZECHS)|Europeans: Czechs
32B311(DANES)|Europeans: Danes
32B311(DUTCH)|Europeans: Dutch
32B311(ENGLISH)|Europeans: English
32B311(FLEMINGS)|Europeans: Flemings
32B311(FRENCH)|Europeans: French
32B311(GERMANS)|Europeans: Germans
32B311(GREEKS)|Europeans: Greeks
32B311(HUNGARIANS)|Europeans: Hungarians
32B311(IRISH)|Europeans: Irish
32B311(ITALIANS)|Europeans: Italians
32B311(POLES)|Europeans: Poles
32B311(PORTUGUESE)|Europeans: Portuguese
32B311(RUMANIANS)|Europeans: Rumanians
32B311(RUSSIANS)|Europeans: Russians
32B311(SCOTS)|Europeans: Scots
32B311(SERBIANS)|Europeans: Serbians
32B311(SLAVS)|Europeans: Slavs
32B311(SLOVAKS)|Europeans: Slovaks
32B311(SPANIARDS)|Europeans: Spaniards
32B311(SWEDES)|Europeans: Swedes
32B311(WALLOONS)|Europeans: Walloons
32B312|(potomci) evropských emigrantů, osoba migrující z Evropy
32B312(...)|(potomci) evropských emigrantů, osoba migrující z Evropy (s uvedením JMÉNA MÍSTA)
32B312(AMERICA)|(potomci) evropských emigrantů do Ameriky
32B312(AUSTRALIA)|(potomci) evropských emigrantů do Austrálie
32B313|Evropští přistěhovalci, osoba migrující do Evropy
32B313(...)|Evropští přistěhovalci (s uvedením JMÉNA PŮVODU)
32B313(MOROCCO)|Evropští přistěhovalci z Maroka
32B313(SRI LANKA)|Evropští přistěhovalci ze Srí Lanky
32B32|African peoples, Africans
32B32(...)|Africké národy, Afričané (s NAME)
32B32(BEDOUINS)|Africans: Bedouins
32B32(TUNISIANS)|Africans: Tunisians
32B321|(domorodé) národy subsaharské Afriky
32B321(...)|(domorodé) národy subsaharské Afriky (s NÁZVEM)
32B321(BANTUS)|obyvatel subsaharské Afriky: Bantuové
32B321(NIGERIANS)|obyvatel subsaharské Afriky: Nigerijci
32B3211|Američané s africkými kořeny, Afroameričané
32B3212|(potomci) afrických emigrantů, osoba migrující z Afriky
32B3212(...)|(potomci) afrických emigrantů, osoba migrující z Afriky (s uvedením JMÉNA MÍSTA)
32B3212(AMERICA)|(potomci) afrických emigrantů do Ameriky
32B3212(GREAT BRITAIN)|(potomci) afrických emigrantů do Velké Británie
32B3212(ISRAEL)|(potomci) afrických emigrantů do Izraele
32B3213|Afričtí přistěhovalci, osoba migrující do Afriky
32B3213(...)|Afričtí přistěhovalci (s uvedením JMÉNA PŮVODU)
32B3213(GREAT BRITAIN)|Afričtí přistěhovalci z Velké Británie
32B3213(INDIA)|Afričtí přistěhovalci z Indie
32B3213(THE NETHERLANDS)|Afričtí přistěhovalci z Nizozemska
32B33|Asian peoples, Asians
32B33(...)|Asijské národy, Asiaté (s JMÉNEM)
32B33(ARABS)|Asian peoples, Asians: Arabs
32B33(INDIANS)|Asian peoples, Asians: Indians
32B33(PERSIANS)|Asian peoples, Asians: Persians
32B33(TURKS)|Asian peoples, Asians: Turks
32B331|domorodé národy střední a východní Asie
32B3311|Chinese
32B3312|Japanese
32B3313|Mongolians
32B3314|Koreans
32B332|(potomci) asijských emigrantů, osoba migrující z Asie
32B332(...)|(potomci) asijských emigrantů (s názvem místa určení)
32B332(AUSTRALIA)|(potomci) asijských emigrantů do Austrálie
32B333|Asijští přistěhovalci, osoba migrující do Asie
32B333(...)|Asijští přistěhovalci (s uvedením JMÉNA PŮVODU)
32B333(EUROPE)|Asijští přistěhovalci z Evropy
32B34|American peoples, Americans
32B341|domorodé národy amerických arktických oblastí
32B341(...)|původní obyvatelé amerických arktických oblastí (s NAME)
32B341(INUIT)|domorodé národy arktických oblastí: Inuité
32B341(YUPIK)|domorodé národy arktických oblastí: Yupik
32B341(INUPIAT)|domorodé národy arktických oblastí: Inupiat
32B342|domorodé národy Severní Ameriky
32B342(...)|domorodé národy Severní Ameriky (s NAME)
32B342(SHOSHONE)|původních obyvatel Severní Ameriky: Šošoni
32B342(SIOUX)|původních obyvatel Severní Ameriky: Siouxové
32B343|domorodé národy Střední Ameriky
32B344|domorodé národy Jižní Ameriky
32B345|domorodé národy Karibiku
32B346|(potomci) amerických emigrantů, osoba migrující z Ameriky
32B346(...)|(potomci) amerických emigrantů (s uvedením JMÉNA DESTINACE)
32B346(JAPAN)|(potomci) amerických emigrantů do Japonska
32B347|Američtí přistěhovalci, osoba migrující do Ameriky
32B347(...)|Američtí přistěhovalci, (s uvedením JMÉNA PŮVODU)
32B347(IRELAND)|American immigrants: Ireland
32B347(SOMALIA)|American immigrants: Somalia
32B35|Australské a oceánské národy, Australané a Oceánci
32B351|domorodé národy Austrálie a Oceánie
32B351(...)|domorodé národy Austrálie a Oceánie (s NAME)
32B351(PAPUANS)|domorodé národy Austrálie a Oceánie: Papuánci
32B351(POLYNESIANS)|domorodé národy Austrálie a Oceánie: Polynésané
32B351(NARUNGGA)|domorodé národy Austrálie a Oceánie: Narungga
32B352|(potomci) australských a oceánských emigrantů, lidé migrující z Austrálie nebo Oceánie
32B352(...)|(potomci) australských a oceánských emigrantů (s uvedením JMÉNA MÍSTA)
32B353|Australští a oceánští přistěhovalci, osoba migrující do Austrálie nebo Oceánie
32B353(...)|Australští a oceánští přistěhovalci (s uvedením JMÉNA PŮVODU)
32B36|'primitive', 'pre-modern' peoples
32B37|Pygmejové (v legendách, literatuře a etnografii)
32B371|African pygmy peoples
32B371(...)|Africké pygmejské národy (s NÁZVEM)
32B371(AKA)|African pygmy peoples: Aka
32B3711|San
32B3712|Khoikhoi
32B372|New-Guinean pygmy peoples
32B38|osoby se smíšenými kořeny
32B381|osoby evropského a subsaharského afrického původu
32B382|Eurasijci, osoby evropského a asijského původu
32B383|osoby španělského a domorodého jihoamerického původu
32B39|(ještě jiné) lidské rasy a národy
32B39(...)|(ještě jiné) lidské rasy a národy (s JMÉNEM)
32C|klasifikace etnických skupin
33|relations between individual persons
33A|non-aggressive relationships
33A1|saluting
33A11|obnažování hlavy, zvedání klobouku
33A12|shaking hands, 'dextrarum junctio'
33A13|meeting
33A131|introducing
33A1311|visiting-card, calling-card
33A132|recognizing
33A14|embracing each other, kissing
33A15|položení ruky na rameno druhé osoby
33A2|taking leave
33A21|požádat někoho, aby neodcházel
